Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt,Min 
4349,popB,50,70,48,0.5,0.085,0.5
4350,popB,50,70,55,0.5,0.085,0.5
4351,popB,50,70,27,1.0,0.085,0.5
4352,popB,50,70,40,0.5,0.085,0.5
4353,popB,50,70,8,0.5,0.085,0.5
4354,popB,51,69,101,0.5,0.066,0.5
4355,popB,52,68,58,0.5,0.066,0.5
4356,popB,53,67,99,0.5,0.061,0.5
4357,popB,53,67,39,0.5,0.061,0.5
4358,popB,53,67,118,1.0,0.061,0.5
4359,popB,53,67,106,1.0,0.061,0.5
4360,popB,54,66,70,0.5,0.061,0.5
4361,popB,55,65,15,0.5,0.088,0.5
4362,popB,55,65,71,0.5,0.088,0.5
4363,popB,55,65,27,1.0,0.088,0.5
4364,popB,55,65,79,1.0,0.088,0.5
4365,popB,55,65,77,0.5,0.088,0.5
4366,popB,56,64,37,0.5,0.088,0.5
4367,popB,56,64,29,1.0,0.088,0.5
4368,popB,56,64,79,1.0,0.088,0.5
4369,popB,55,65,66,1.0,0.087,0.5
4370,popB,54,66,42,1.0,0.088,0.5
4371,popB,55,65,119,0.5,0.104,0.5
4372,popB,55,65,77,0.5,0.104,0.5
4373,popB,55,65,67,1.0,0.104,0.5
4374,popB,56,64,36,0.5,0.061,0.5
4375,popB,55,65,52,1.0,0.066,0.5
4376,popB,55,65,64,1.0,0.066,0.5
4377,popB,54,66,20,1.0,0.066,0.5
4378,popB,55,65,42,0.5,0.084,0.5
4379,popB,55,65,17,1.0,0.084,0.5
4380,popB,54,66,115,1.0,0.084,0.5
4381,popB,54,66,44,0.5,0.084,0.5
4382,popB,55,65,104,0.5,0.074,0.5
4383,popB,54,66,44,1.0,0.065,0.5
4384,popB,54,66,47,1.0,0.064,0.5
4385,popB,54,66,11,1.0,0.064,0.5
4386,popB,53,67,105,1.0,0.066,0.5
4387,popB,53,67,114,1.0,0.066,0.5
4388,popB,54,66,108,0.5,0.066,0.5
4389,popB,54,66,33,0.5,0.066,0.5
4390,popB,54,66,2,1.0,0.066,0.5
4391,popB,54,66,60,1.0,0.066,0.5
4392,popB,54,66,13,0.5,0.066,0.5
4393,popB,55,65,115,0.5,0.066,0.5
4394,popB,54,66,108,1.0,0.066,0.5
4395,popB,55,65,26,0.5,0.066,0.5
4396,popB,56,64,81,0.5,0.107,0.5
4397,popB,56,64,64,1.0,0.106,0.5
4398,popB,56,64,47,1.0,0.106,0.5
4399,popB,56,64,56,1.0,0.106,0.5
4400,popB,55,65,50,1.0,0.105,0.5
4401,popB,55,65,38,0.5,0.105,0.5
4402,popB,55,65,17,1.0,0.105,0.5
4403,popB,55,65,74,1.0,0.105,0.5
4404,popB,56,64,28,0.5,0.105,0.5
4405,popB,57,63,86,0.5,0.073,0.5
4406,popB,57,63,69,0.5,0.072,0.5
4407,popB,56,64,102,1.0,0.072,0.5
4408,popB,57,63,44,0.5,0.068,0.5
4409,popB,57,63,103,0.5,0.067,0.5
4410,popB,56,64,110,1.0,0.067,0.5
4411,popB,55,65,9,1.0,0.088,0.5
4412,popB,56,64,43,0.5,0.088,0.5
4413,popB,57,63,111,0.5,0.089,0.5
4414,popB,56,64,103,1.0,0.089,0.5
4415,popB,56,64,11,1.0,0.089,0.5
4416,popB,56,64,71,0.5,0.089,0.5
4417,popB,55,65,81,1.0,0.105,0.5
4418,popB,54,66,76,1.0,0.107,0.5
4419,popB,54,66,45,1.0,0.108,0.5
4420,popB,55,65,64,0.5,0.106,0.5
4421,popB,55,65,19,0.5,0.106,0.5
4422,popB,55,65,2,1.0,0.106,0.5
4423,popB,55,65,24,0.5,0.106,0.5
4424,popB,55,65,119,0.5,0.106,0.5
4425,popB,56,64,7,0.5,0.106,0.5
4426,popB,56,64,105,1.0,0.107,0.5
4427,popB,56,64,71,0.5,0.107,0.5
4428,popB,57,63,79,0.5,0.105,0.5
4429,popB,57,63,41,1.0,0.105,0.5
4430,popB,56,64,88,1.0,0.107,0.5
4431,popB,56,64,57,1.0,0.107,0.5
4432,popB,56,64,100,1.0,0.107,0.5
4433,popB,57,63,103,0.5,0.073,0.5
4434,popB,57,63,41,1.0,0.073,0.5
4435,popB,57,63,105,1.0,0.073,0.5
4436,popB,56,64,46,1.0,0.073,0.5
4437,popB,56,64,62,1.0,0.073,0.5
4438,popB,56,64,37,0.5,0.073,0.5
4439,popB,57,63,54,0.5,0.087,0.5
4440,popB,58,62,116,0.5,0.088,0.5
4441,popB,59,61,96,0.5,0.071,0.5
4442,popB,59,61,67,1.0,0.072,0.5
4443,popB,59,61,9,1.0,0.072,0.5
4444,popB,59,61,95,1.0,0.072,0.5
4445,popB,59,61,99,0.5,0.072,0.5
4446,popB,59,61,97,1.0,0.072,0.5
4447,popB,60,60,88,0.5,0.087,0.5
4448,popB,60,60,75,1.0,0.087,0.5
4449,popB,60,60,2,1.0,0.087,0.5
4450,popB,61,59,59,0.5,0.087,0.5
4451,popB,61,59,116,0.5,0.087,0.5
4452,popB,61,59,52,1.0,0.087,0.5
4453,popB,61,59,116,0.5,0.087,0.5
4454,popB,60,60,4,1.0,0.087,0.5
4455,popB,60,60,73,1.0,0.087,0.5
4456,popB,60,60,95,1.0,0.087,0.5
4457,popB,61,59,95,0.5,0.086,0.5
4458,popB,60,60,71,1.0,0.087,0.5
4459,popB,60,60,96,0.5,0.087,0.5
4460,popB,60,60,78,0.5,0.087,0.5
4461,popB,61,59,80,0.5,0.086,0.5
4462,popB,61,59,102,1.0,0.087,0.5
4463,popB,61,59,3,0.5,0.087,0.5
4464,popB,61,59,11,1.0,0.087,0.5
4465,popB,61,59,100,1.0,0.087,0.5
4466,popB,62,58,85,0.5,0.076,0.5
4467,popB,62,58,67,1.0,0.076,0.5
4468,popB,62,58,84,0.5,0.076,0.5
4469,popB,61,59,77,1.0,0.087,0.5
4470,popB,61,59,102,1.0,0.087,0.5
4471,popB,62,58,5,0.5,0.087,0.5
4472,popB,61,59,8,1.0,0.093,0.5
4473,popB,62,58,29,0.5,0.104,0.5
4474,popB,61,59,3,1.0,0.104,0.5
4475,popB,61,59,5,0.5,0.104,0.5
4476,popB,61,59,48,0.5,0.104,0.5
4477,popB,61,59,43,0.5,0.104,0.5
4478,popB,61,59,103,0.5,0.104,0.5
4479,popB,61,59,45,1.0,0.104,0.5
4480,popB,60,60,26,1.0,0.105,0.5
4481,popB,60,60,46,1.0,0.105,0.5
4482,popB,60,60,102,1.0,0.105,0.5
4483,popB,60,60,52,1.0,0.105,0.5
4484,popB,60,60,16,1.0,0.105,0.5
4485,popB,60,60,28,0.5,0.105,0.5
4486,popB,59,61,49,1.0,0.105,0.5
4487,popB,58,62,22,1.0,0.104,0.5
4488,popB,58,62,105,1.0,0.104,0.5
4489,popB,58,62,43,0.5,0.104,0.5
4490,popB,59,61,71,0.5,0.105,0.5
4491,popB,58,62,68,1.0,0.105,0.5
4492,popB,58,62,83,1.0,0.105,0.5
4493,popB,59,61,34,0.5,0.104,0.5
4494,popB,58,62,70,1.0,0.104,0.5
4495,popB,58,62,23,1.0,0.104,0.5
4496,popB,58,62,94,0.5,0.104,0.5
4497,popB,58,62,11,1.0,0.104,0.5
4498,popB,58,62,20,1.0,0.104,0.5
4499,popB,58,62,64,0.5,0.104,0.5
4500,popB,57,63,119,1.0,0.104,0.5
4501,popB,57,63,4,1.0,0.104,0.5
4502,popB,57,63,97,1.0,0.104,0.5
4503,popB,56,64,82,1.0,0.092,0.5
4504,popB,57,63,70,0.5,0.087,0.5
4505,popB,57,63,93,1.0,0.087,0.5
4506,popB,57,63,82,1.0,0.087,0.5
4507,popB,57,63,97,1.0,0.087,0.5
4508,popB,57,63,67,1.0,0.087,0.5
4509,popB,56,64,24,1.0,0.089,0.5
4510,popB,56,64,12,0.5,0.089,0.5
4511,popB,57,63,83,0.5,0.089,0.5
4512,popB,56,64,79,1.0,0.089,0.5
4513,popB,56,64,76,1.0,0.089,0.5
4514,popB,57,63,56,0.5,0.072,0.5
4515,popB,56,64,55,1.0,0.089,0.5
4516,popB,56,64,57,1.0,0.090,0.5
4517,popB,56,64,93,1.0,0.090,0.5
4518,popB,55,65,28,1.0,0.090,0.5
4519,popB,55,65,8,1.0,0.089,0.5
4520,popB,55,65,106,1.0,0.089,0.5
4521,popB,55,65,29,0.5,0.089,0.5
4522,popB,56,64,49,0.5,0.089,0.5
4523,popB,56,64,93,1.0,0.088,0.5
4524,popB,55,65,61,1.0,0.105,0.5
4525,popB,55,65,103,0.5,0.105,0.5
4526,popB,54,66,19,1.0,0.070,0.5
4527,popB,55,65,17,0.5,0.089,0.5
4528,popB,55,65,7,0.5,0.089,0.5
4529,popB,54,66,39,1.0,0.090,0.5
4530,popB,54,66,24,1.0,0.090,0.5
4531,popB,53,67,38,1.0,0.091,0.5
4532,popB,53,67,39,1.0,0.092,0.5
4533,popB,53,67,15,0.5,0.092,0.5
4534,popB,53,67,4,1.0,0.092,0.5
4535,popB,52,68,80,1.0,0.099,0.5
4536,popB,52,68,48,0.5,0.100,0.5
4537,popB,51,69,104,1.0,0.102,0.5
4538,popB,50,70,85,1.0,0.102,0.5
4539,popB,50,70,9,1.0,0.102,0.5
4540,popB,50,70,42,0.5,0.102,0.5
4541,popB,51,69,22,0.5,0.102,0.5
4542,popB,51,69,118,1.0,0.102,0.5
4543,popB,52,68,118,0.5,0.086,0.5
4544,popB,51,69,17,1.0,0.110,0.5
4545,popB,51,69,71,0.5,0.110,0.5
4546,popB,51,69,17,1.0,0.110,0.5
4547,popB,51,69,41,1.0,0.110,0.5
4548,popB,51,69,88,0.5,0.110,0.5
4549,popB,52,68,114,0.5,0.109,0.5
4550,popB,52,68,81,1.0,0.109,0.5
4551,popB,53,67,108,0.5,0.111,0.5
4552,popB,52,68,89,1.0,0.111,0.5
4553,popB,52,68,101,0.5,0.111,0.5
4554,popB,52,68,117,0.5,0.111,0.5
4555,popB,53,67,20,0.5,0.109,0.5
4556,popB,52,68,32,1.0,0.111,0.5
4557,popB,52,68,73,1.0,0.111,0.5
4558,popB,51,69,86,1.0,0.061,0.5
4559,popB,51,69,45,1.0,0.061,0.5
4560,popB,51,69,48,0.5,0.061,0.5
4561,popB,51,69,46,1.0,0.061,0.5
4562,popB,52,68,112,0.5,0.092,0.5
4563,popB,52,68,13,0.5,0.092,0.5
4564,popB,53,67,68,0.5,0.092,0.5
4565,popB,54,66,60,0.5,0.091,0.5
4566,popB,55,65,65,0.5,0.074,0.5
4567,popB,55,65,88,0.5,0.074,0.5
4568,popB,54,66,29,1.0,0.074,0.5
4569,popB,54,66,11,1.0,0.074,0.5
4570,popB,54,66,110,1.0,0.074,0.5
4571,popB,54,66,22,0.5,0.074,0.5
4572,popB,53,67,13,1.0,0.072,0.5
4573,popB,53,67,79,1.0,0.071,0.5
4574,popB,52,68,108,1.0,0.062,0.5
4575,popB,53,67,27,0.5,0.070,0.5
4576,popB,54,66,14,0.5,0.071,0.5
4577,popB,53,67,44,1.0,0.072,0.5
4578,popB,53,67,96,0.5,0.072,0.5
4579,popB,53,67,83,0.5,0.072,0.5
4580,popB,53,67,89,1.0,0.072,0.5
4581,popB,53,67,117,0.5,0.072,0.5
4582,popB,54,66,32,0.5,0.088,0.5
4583,popB,53,67,32,1.0,0.072,0.5
4584,popB,52,68,22,1.0,0.072,0.5
4585,popB,52,68,36,0.5,0.071,0.5
4586,popB,51,69,111,1.0,0.072,0.5
4587,popB,51,69,27,0.5,0.072,0.5
4588,popB,51,69,30,1.0,0.072,0.5
4589,popB,52,68,73,0.5,0.071,0.5
4590,popB,52,68,97,1.0,0.071,0.5
4591,popB,53,67,102,0.5,0.071,0.5
4592,popB,52,68,68,1.0,0.071,0.5
4593,popB,51,69,94,1.0,0.071,0.5
4594,popB,52,68,63,0.5,0.070,0.5
4595,popB,52,68,6,0.5,0.071,0.5
4596,popB,52,68,70,0.5,0.071,0.5
4597,popB,53,67,9,0.5,0.071,0.5
4598,popB,53,67,72,1.0,0.071,0.5
4599,popB,53,67,1,0.5,0.071,0.5
4600,popB,53,67,77,1.0,0.071,0.5
4601,popB,53,67,53,1.0,0.071,0.5
4602,popB,53,67,6,0.5,0.071,0.5
4603,popB,53,67,62,1.0,0.071,0.5
4604,popB,52,68,112,1.0,0.071,0.5
4605,popB,53,67,72,0.5,0.071,0.5
4606,popB,53,67,101,0.5,0.071,0.5
4607,popB,53,67,14,0.5,0.071,0.5
4608,popB,54,66,28,0.5,0.070,0.5
4609,popB,54,66,20,0.5,0.070,0.5
4610,popB,53,67,88,1.0,0.070,0.5
4611,popB,54,66,68,0.5,0.071,0.5
4612,popB,54,66,92,0.5,0.070,0.5
4613,popB,54,66,84,0.5,0.070,0.5
4614,popB,55,65,110,0.5,0.070,0.5
4615,popB,54,66,28,1.0,0.050,0.5
4616,popB,55,65,79,0.5,0.050,0.5
4617,popB,56,64,111,0.5,0.050,0.5
4618,popB,55,65,33,1.0,0.050,0.5
4619,popB,55,65,4,1.0,0.050,0.5
4620,popB,54,66,58,1.0,0.050,0.5
4621,popB,53,67,40,1.0,0.053,0.5
4622,popB,54,66,45,0.5,0.052,0.5
4623,popB,54,66,18,1.0,0.051,0.5
4624,popB,53,67,25,1.0,0.051,0.5
4625,popB,54,66,98,0.5,0.050,0.5
4626,popB,54,66,17,1.0,0.050,0.5
4627,popB,54,66,28,1.0,0.050,0.5
4628,popB,54,66,37,0.5,0.050,0.5
4629,popB,54,66,47,1.0,0.050,0.5
4630,popB,54,66,9,0.5,0.050,0.5
4631,popB,55,65,61,0.5,0.050,0.5
4632,popB,56,64,40,0.5,0.050,0.5
4633,popB,57,63,46,0.5,0.071,0.5
4634,popB,58,62,67,0.5,0.070,0.5
4635,popB,59,61,50,0.5,0.070,0.5
4636,popB,60,60,119,0.5,0.070,0.5
4637,popB,60,60,93,1.0,0.070,0.5
4638,popB,61,59,113,0.5,0.070,0.5
4639,popB,61,59,2,1.0,0.069,0.5
4640,popB,62,58,31,0.5,0.068,0.5
4641,popB,63,57,44,0.5,0.069,0.5
4642,popB,62,58,115,1.0,0.069,0.5
4643,popB,63,57,35,0.5,0.084,0.5
4644,popB,64,56,86,0.5,0.084,0.5
4645,popB,64,56,35,0.5,0.084,0.5
4646,popB,64,56,89,1.0,0.084,0.5
4647,popB,65,55,97,0.5,0.084,0.5
4648,popB,65,55,25,1.0,0.084,0.5
4649,popB,65,55,99,0.5,0.084,0.5
4650,popB,66,54,47,0.5,0.083,0.5
4651,popB,67,53,107,0.5,0.083,0.5
4652,popB,67,53,97,0.5,0.083,0.5
4653,popB,66,54,97,1.0,0.084,0.5
4654,popB,66,54,67,0.5,0.084,0.5
4655,popB,65,55,54,1.0,0.085,0.5
4656,popB,66,54,109,0.5,0.085,0.5
4657,popB,66,54,4,1.0,0.085,0.5
4658,popB,66,54,7,0.5,0.085,0.5
4659,popB,66,54,110,0.5,0.085,0.5
4660,popB,67,53,16,0.5,0.045,0.5
4661,popB,66,54,98,1.0,0.045,0.5
4662,popB,66,54,93,1.0,0.045,0.5
4663,popB,65,55,40,1.0,0.044,0.5
4664,popB,66,54,17,0.5,0.045,0.5
4665,popB,67,53,74,0.5,0.045,0.5
4666,popB,67,53,27,0.5,0.045,0.5
4667,popB,66,54,79,1.0,0.045,0.5
4668,popB,67,53,66,0.5,0.045,0.5
4669,popB,68,52,89,0.5,0.045,0.5
4670,popB,68,52,115,1.0,0.045,0.5
4671,popB,69,51,23,0.5,0.045,0.5
4672,popB,69,51,40,1.0,0.045,0.5
4673,popB,69,51,112,1.0,0.045,0.5
4674,popB,68,52,109,1.0,0.045,0.5
4675,popB,67,53,47,1.0,0.045,0.5
4676,popB,66,54,59,1.0,0.045,0.5
4677,popB,66,54,108,1.0,0.045,0.5
4678,popB,66,54,76,1.0,0.045,0.5
4679,popB,66,54,20,0.5,0.045,0.5
4680,popB,66,54,88,1.0,0.045,0.5
4681,popB,66,54,33,1.0,0.045,0.5
4682,popB,66,54,49,0.5,0.045,0.5
4683,popB,66,54,102,0.5,0.045,0.5
4684,popB,66,54,15,0.5,0.045,0.5
4685,popB,66,54,18,1.0,0.045,0.5
4686,popB,66,54,93,1.0,0.045,0.5
4687,popB,67,53,28,0.5,0.083,0.5
4688,popB,68,52,79,0.5,0.081,0.5
4689,popB,67,53,78,1.0,0.083,0.5
4690,popB,66,54,6,1.0,0.083,0.5
4691,popB,66,54,74,0.5,0.083,0.5
4692,popB,67,53,78,0.5,0.081,0.5
4693,popB,68,52,115,0.5,0.081,0.5
4694,popB,68,52,87,1.0,0.081,0.5
4695,popB,67,53,90,1.0,0.083,0.5
4696,popB,68,52,88,0.5,0.083,0.5
4697,popB,68,52,70,0.5,0.082,0.5
4698,popB,68,52,92,0.5,0.082,0.5
4699,popB,68,52,43,0.5,0.082,0.5
4700,popB,68,52,45,0.5,0.082,0.5
4701,popB,69,51,4,0.5,0.082,0.5
4702,popB,70,50,106,0.5,0.066,0.5
4703,popB,70,50,11,1.0,0.066,0.5
4704,popB,70,50,58,1.0,0.066,0.5
4705,popB,71,49,112,0.5,0.057,0.5
4706,popB,71,49,12,0.5,0.057,0.5
4707,popB,71,49,19,1.0,0.057,0.5
4708,popB,72,48,52,0.5,0.057,0.5
4709,popB,72,48,75,1.0,0.057,0.5
4710,popB,71,49,43,1.0,0.057,0.5
4711,popB,71,49,15,0.5,0.057,0.5
4712,popB,71,49,88,0.5,0.057,0.5
4713,popB,70,50,106,1.0,0.082,0.5
4714,popB,70,50,34,0.5,0.082,0.5
4715,popB,71,49,93,0.5,0.081,0.5
4716,popB,72,48,81,0.5,0.082,0.5
4717,popB,72,48,42,0.5,0.081,0.5
4718,popB,73,47,10,0.5,0.080,0.5
4719,popB,73,47,77,1.0,0.080,0.5
4720,popB,73,47,104,1.0,0.080,0.5
4721,popB,72,48,89,1.0,0.080,0.5
4722,popB,71,49,5,1.0,0.081,0.5
4723,popB,71,49,71,0.5,0.081,0.5
4724,popB,70,50,49,1.0,0.081,0.5
4725,popB,70,50,112,0.5,0.081,0.5
4726,popB,71,49,87,0.5,0.081,0.5
4727,popB,70,50,51,1.0,0.081,0.5
4728,popB,71,49,97,0.5,0.065,0.5
4729,popB,70,50,116,1.0,0.065,0.5
4730,popB,71,49,109,0.5,0.065,0.5
4731,popB,71,49,9,0.5,0.065,0.5
4732,popB,70,50,4,1.0,0.065,0.5
4733,popB,71,49,41,0.5,0.065,0.5
4734,popB,70,50,7,1.0,0.079,0.5
4735,popB,70,50,79,0.5,0.079,0.5
4736,popB,70,50,111,0.5,0.079,0.5
4737,popB,70,50,85,1.0,0.079,0.5
4738,popB,69,51,17,1.0,0.080,0.5
4739,popB,69,51,117,0.5,0.080,0.5
4740,popB,69,51,29,1.0,0.080,0.5
4741,popB,68,52,45,1.0,0.081,0.5
4742,popB,68,52,65,0.5,0.081,0.5
4743,popB,69,51,47,0.5,0.081,0.5
4744,popB,69,51,76,1.0,0.081,0.5
4745,popB,70,50,116,0.5,0.080,0.5
4746,popB,70,50,109,0.5,0.080,0.5
4747,popB,70,50,113,0.5,0.080,0.5
4748,popB,71,49,13,0.5,0.098,0.5
4749,popB,70,50,47,1.0,0.099,0.5
4750,popB,70,50,116,0.5,0.098,0.5
4751,popB,70,50,74,0.5,0.098,0.5
4752,popB,70,50,20,0.5,0.098,0.5
4753,popB,70,50,29,1.0,0.098,0.5
4754,popB,69,51,0,1.0,0.098,0.5
4755,popB,69,51,44,0.5,0.098,0.5
4756,popB,69,51,10,0.5,0.098,0.5
4757,popB,69,51,69,0.5,0.098,0.5
4758,popB,70,50,89,0.5,0.098,0.5
4759,popB,70,50,77,1.0,0.098,0.5
4760,popB,69,51,20,1.0,0.065,0.5
4761,popB,70,50,54,0.5,0.066,0.5
4762,popB,71,49,11,0.5,0.079,0.5
4763,popB,70,50,86,1.0,0.071,0.5
4764,popB,69,51,64,1.0,0.081,0.5
4765,popB,69,51,52,0.5,0.081,0.5
4766,popB,69,51,99,0.5,0.081,0.5
4767,popB,69,51,42,0.5,0.081,0.5
4768,popB,69,51,98,1.0,0.081,0.5
4769,popB,68,52,103,1.0,0.085,0.5
4770,popB,68,52,56,0.5,0.085,0.5
4771,popB,69,51,19,0.5,0.084,0.5
4772,popB,69,51,1,0.5,0.084,0.5
4773,popB,68,52,21,1.0,0.065,0.5
4774,popB,67,53,87,1.0,0.066,0.5
4775,popB,68,52,57,0.5,0.099,0.5
4776,popB,67,53,70,1.0,0.100,0.5
4777,popB,66,54,74,1.0,0.091,0.5
4778,popB,67,53,58,0.5,0.091,0.5
4779,popB,67,53,86,1.0,0.091,0.5
4780,popB,68,52,51,0.5,0.098,0.5
4781,popB,68,52,11,0.5,0.099,0.5
4782,popB,68,52,31,0.5,0.099,0.5
4783,popB,67,53,114,1.0,0.100,0.5
4784,popB,68,52,43,0.5,0.067,0.5
4785,popB,68,52,38,1.0,0.066,0.5
4786,popB,67,53,46,1.0,0.067,0.5
4787,popB,66,54,88,1.0,0.067,0.5
4788,popB,66,54,31,0.5,0.067,0.5
4789,popB,66,54,59,1.0,0.067,0.5
4790,popB,65,55,23,1.0,0.067,0.5
4791,popB,65,55,40,1.0,0.067,0.5
4792,popB,66,54,17,0.5,0.067,0.5
4793,popB,65,55,95,1.0,0.067,0.5
4794,popB,64,56,79,1.0,0.067,0.5
4795,popB,65,55,22,0.5,0.067,0.5
4796,popB,65,55,39,1.0,0.067,0.5
4797,popB,66,54,7,0.5,0.067,0.5
4798,popB,65,55,113,1.0,0.100,0.5
4799,popB,65,55,39,1.0,0.100,0.5
4800,popB,65,55,56,0.5,0.100,0.5
4801,popB,65,55,10,0.5,0.100,0.5
4802,popB,65,55,23,1.0,0.100,0.5
4803,popB,65,55,76,1.0,0.100,0.5
4804,popB,64,56,78,1.0,0.100,0.5
4805,popB,64,56,23,1.0,0.100,0.5
4806,popB,64,56,109,0.5,0.100,0.5
4807,popB,65,55,59,0.5,0.099,0.5
4808,popB,65,55,86,1.0,0.100,0.5
4809,popB,65,55,119,0.5,0.100,0.5
4810,popB,66,54,3,0.5,0.100,0.5
4811,popB,65,55,116,1.0,0.084,0.5
4812,popB,65,55,85,1.0,0.084,0.5
4813,popB,66,54,39,0.5,0.084,0.5
4814,popB,66,54,55,1.0,0.084,0.5
4815,popB,66,54,19,0.5,0.084,0.5
4816,popB,66,54,112,0.5,0.084,0.5
4817,popB,66,54,95,1.0,0.084,0.5
4818,popB,66,54,34,0.5,0.084,0.5
4819,popB,66,54,72,0.5,0.084,0.5
4820,popB,66,54,60,0.5,0.084,0.5
4821,popB,66,54,68,0.5,0.084,0.5
4822,popB,65,55,119,1.0,0.084,0.5
4823,popB,65,55,52,0.5,0.083,0.5
4824,popB,66,54,32,0.5,0.084,0.5
4825,popB,67,53,20,0.5,0.099,0.5
4826,popB,67,53,69,0.5,0.100,0.5
4827,popB,68,52,77,0.5,0.099,0.5
4828,popB,68,52,119,1.0,0.100,0.5
4829,popB,67,53,54,1.0,0.100,0.5
4830,popB,68,52,108,0.5,0.083,0.5
4831,popB,68,52,74,1.0,0.083,0.5
4832,popB,68,52,7,0.5,0.083,0.5
4833,popB,68,52,9,0.5,0.083,0.5
4834,popB,67,53,16,1.0,0.100,0.5
4835,popB,68,52,78,0.5,0.100,0.5
4836,popB,69,51,54,0.5,0.098,0.5
4837,popB,70,50,70,0.5,0.099,0.5
4838,popB,69,51,48,1.0,0.100,0.5
4839,popB,68,52,93,1.0,0.099,0.5
4840,popB,67,53,20,1.0,0.100,0.5
4841,popB,66,54,28,1.0,0.100,0.5
4842,popB,66,54,106,1.0,0.100,0.5
4843,popB,65,55,57,1.0,0.100,0.5
4844,popB,65,55,105,1.0,0.100,0.5
4845,popB,65,55,0,1.0,0.100,0.5
4846,popB,65,55,83,0.5,0.100,0.5
4847,popB,65,55,25,1.0,0.100,0.5
4848,popB,64,56,61,1.0,0.101,0.5
4849,popB,63,57,63,1.0,0.101,0.5
4850,popB,62,58,41,1.0,0.104,0.5
4851,popB,62,58,98,1.0,0.104,0.5
4852,popB,62,58,35,0.5,0.104,0.5
4853,popB,61,59,109,1.0,0.087,0.5
4854,popB,60,60,66,1.0,0.088,0.5
4855,popB,59,61,77,1.0,0.088,0.5
4856,popB,60,60,86,0.5,0.088,0.5
4857,popB,59,61,65,1.0,0.088,0.5
4858,popB,60,60,4,0.5,0.088,0.5
4859,popB,60,60,77,1.0,0.088,0.5
4860,popB,61,59,113,0.5,0.079,0.5
4861,popB,60,60,3,1.0,0.080,0.5
4862,popB,61,59,45,0.5,0.079,0.5
4863,popB,61,59,35,0.5,0.079,0.5
4864,popB,61,59,45,0.5,0.079,0.5
4865,popB,60,60,19,1.0,0.061,0.5
4866,popB,60,60,32,0.5,0.061,0.5
4867,popB,60,60,80,1.0,0.061,0.5
4868,popB,61,59,105,0.5,0.061,0.5
4869,popB,61,59,34,0.5,0.061,0.5
4870,popB,61,59,113,0.5,0.061,0.5
4871,popB,62,58,21,0.5,0.101,0.5
4872,popB,62,58,40,1.0,0.101,0.5
4873,popB,62,58,68,0.5,0.101,0.5
4874,popB,61,59,4,1.0,0.101,0.5
4875,popB,61,59,103,1.0,0.101,0.5
4876,popB,62,58,114,0.5,0.061,0.5
4877,popB,63,57,19,0.5,0.101,0.5
4878,popB,63,57,118,0.5,0.101,0.5
4879,popB,64,56,16,0.5,0.058,0.5
4880,popB,63,57,107,1.0,0.082,0.5
4881,popB,64,56,103,0.5,0.081,0.5
4882,popB,63,57,68,1.0,0.072,0.5
4883,popB,63,57,79,1.0,0.072,0.5
4884,popB,63,57,114,0.5,0.072,0.5
4885,popB,62,58,17,1.0,0.074,0.5
4886,popB,62,58,2,1.0,0.074,0.5
4887,popB,62,58,64,1.0,0.074,0.5
4888,popB,62,58,9,0.5,0.074,0.5
4889,popB,63,57,91,0.5,0.073,0.5
4890,popB,62,58,7,1.0,0.074,0.5
4891,popB,61,59,34,1.0,0.101,0.5
4892,popB,61,59,83,0.5,0.101,0.5
4893,popB,61,59,21,0.5,0.101,0.5
4894,popB,62,58,41,0.5,0.101,0.5
4895,popB,61,59,96,1.0,0.102,0.5
4896,popB,60,60,97,1.0,0.076,0.5
4897,popB,60,60,53,1.0,0.076,0.5
4898,popB,61,59,94,0.5,0.076,0.5
4899,popB,60,60,110,1.0,0.076,0.5
4900,popB,60,60,103,0.5,0.076,0.5
4901,popB,60,60,40,1.0,0.076,0.5
4902,popB,60,60,16,0.5,0.076,0.5
4903,popB,61,59,68,0.5,0.063,0.5
4904,popB,61,59,11,0.5,0.063,0.5
4905,popB,62,58,85,0.5,0.063,0.5
4906,popB,61,59,72,1.0,0.102,0.5
4907,popB,60,60,36,1.0,0.101,0.5
4908,popB,60,60,20,1.0,0.102,0.5
4909,popB,59,61,58,1.0,0.102,0.5
4910,popB,60,60,76,0.5,0.102,0.5
4911,popB,59,61,35,1.0,0.085,0.5
4912,popB,59,61,32,0.5,0.085,0.5
4913,popB,59,61,114,0.5,0.085,0.5
4914,popB,59,61,85,0.5,0.085,0.5
4915,popB,60,60,96,0.5,0.087,0.5
4916,popB,61,59,109,0.5,0.087,0.5
4917,popB,62,58,57,0.5,0.104,0.5
4918,popB,63,57,40,0.5,0.103,0.5
4919,popB,63,57,72,1.0,0.103,0.5
4920,popB,64,56,93,0.5,0.102,0.5
4921,popB,64,56,15,0.5,0.102,0.5
4922,popB,63,57,21,1.0,0.103,0.5
4923,popB,64,56,48,0.5,0.102,0.5
4924,popB,65,55,38,0.5,0.102,0.5
4925,popB,64,56,81,1.0,0.101,0.5
4926,popB,64,56,115,0.5,0.101,0.5
4927,popB,63,57,52,1.0,0.101,0.5
4928,popB,62,58,118,1.0,0.084,0.5
4929,popB,63,57,66,0.5,0.063,0.5
